id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,per_capita_income_rupiah,yearly_income_rupiah,total_debt_rupiah,kategori_user,credit_category
982,46,67,1973,10,Male,9232 Mill Drive,40.49,-74.48,32610,66489,45974,729,4,521760000,1063824000,735584000,Boros,Good
1676,51,65,1968,12,Male,919 Martin Luther King Lane,38.81,-94.45,24981,50936,88447,681,3,399696000,814976000,1415152000,Boros,Good
1519,41,72,1978,3,Female,98086 Essex Drive,45.6,-108.68,19625,40012,59472,849,4,314000000,640192000,951552000,Normal,Excellent
1098,50,71,1969,3,Male,772 Fifth Boulevard,42.67,-95.3,16901,34456,54634,752,4,270416000,551296000,874144000,Hemat,Very Good
554,59,67,1960,8,Male,6310 Sixth Street,29.66,-95.04,26170,53357,114266,690,5,418720000,853712000,1828256000,Boros,Good
596,28,65,1991,11,Male,914 George Street,40.64,-73.94,16985,34629,34484,721,3,271760000,554064000,551744000,Hemat,Good
170,34,71,1985,9,Male,79948 Sixth Avenue,35.01,-97.37,18137,36983,58895,768,4,290192000,591728000,942320000,Normal,Very Good
794,49,67,1970,11,Female,803 Plum Avenue,33.94,-118.2,14528,29621,0,730,3,232448000,473936000,0,Hemat,Good
1697,64,67,1955,6,Male,317 Wessex Boulevard,42.06,-83.97,20108,41002,97188,685,6,321728000,656032000,1555008000,Normal,Good
573,52,69,1967,7,Male,7970 Little Creek Drive,33.79,-82.47,14717,30011,84166,589,1,235472000,480176000,1346656000,Hemat,Fair
1715,32,72,1987,3,Female,4460 11th Avenue,42.27,-89.06,24589,50137,90747,679,1,393424000,802192000,1451952000,Boros,Good
1607,21,66,1998,4,Male,724 Valley Stream Street,32.91,-96.62,27057,55166,70698,689,1,432912000,882656000,1131168000,Boros,Good
1026,84,70,1935,5,Male,2116 Second Drive,36.52,-119.39,13194,17016,691,714,4,211104000,272256000,11056000,Hemat,Good
1892,22,62,1997,7,Male,449 Washington Street,35.01,-97.33,15966,32557,60053,637,2,255456000,520912000,960848000,Hemat,Fair
402,47,72,1972,6,Male,77931 Lincoln Avenue,33.83,-83.89,21556,43954,60913,744,3,344896000,703264000,974608000,Normal,Very Good
1628,56,59,1964,2,Male,438 Seventh Avenue,39.77,-86.14,31114,63439,199706,786,2,497824000,1015024000,3195296000,Boros,Very Good
553,73,65,1947,1,Male,471 Ocean Boulevard,37.78,-90.42,17707,34067,17902,628,1,283312000,545072000,286432000,Hemat,Fair
1551,47,70,1972,12,Male,148 Hillside Boulevard,40.15,-89.36,17510,35699,63264,687,5,280160000,571184000,1012224000,Normal,Good
1672,28,70,1991,9,Male,919 Washington Drive,41.45,-81.92,36610,74644,204251,792,3,585760000,1194304000,3268016000,Boros,Very Good
426,26,65,1993,4,Female,8709 Fifth Street,42.9,-85.82,20773,42348,6204,754,4,332368000,677568000,99264000,Normal,Very Good
1135,89,69,1931,1,Female,796 West Lane,33.84,-118.35,31496,68010,0,704,7,503936000,1088160000,0,Boros,Good
1420,87,70,1932,8,Female,673 11th Drive,44.94,-93.1,38514,60652,0,688,4,616224000,970432000,0,Boros,Good
1589,39,70,1981,1,Female,6301 Hillside Avenue,34.02,-118.15,13485,27494,44258,702,3,215760000,439904000,708128000,Hemat,Good
1002,31,67,1988,4,Male,8446 Catherine Drive,35.43,-118.83,19023,38788,77448,716,1,304368000,620608000,1239168000,Normal,Good
1411,57,66,1962,6,Female,3196 Elm Boulevard,41.92,-88.3,33847,69007,52218,720,4,541552000,1104112000,835488000,Boros,Good
1654,43,66,1976,4,Male,385 Pine Drive,41.47,-71.3,24194,49328,6197,693,5,387104000,789248000,99152000,Boros,Good
1330,65,61,1954,12,Female,35187 West Lane,34.4,-119.72,33097,35404,30887,575,3,529552000,566464000,494192000,Normal,Poor
790,34,65,1985,3,Female,480 Ocean View Boulevard,32.9,-116.89,22740,46361,69620,743,2,363840000,741776000,1113920000,Normal,Very Good
552,54,66,1965,4,Male,1416 Bayview Avenue,29.67,-82.33,25767,52538,132409,602,1,412272000,840608000,2118544000,Boros,Fair
139,73,65,1947,1,Female,835 Main Street,40.64,-73.94,19652,31317,4591,687,4,314432000,501072000,73456000,Hemat,Good
1280,28,66,1991,10,Male,7933 Plum Lane,34.06,-117.79,16025,32676,88515,641,1,256400000,522816000,1416240000,Hemat,Fair
883,33,60,1987,2,Male,6174 East Street,45.53,-122.6,26647,54333,103224,584,1,426352000,869328000,1651584000,Boros,Fair
359,66,61,1953,7,Male,338 Littlewood Street,33.94,-83.99,24252,57383,20725,799,4,388032000,918128000,331600000,Boros,Very Good
1921,44,65,1975,3,Male,704 Third Avenue,34.12,-83.22,15726,32064,9833,709,3,251616000,513024000,157328000,Hemat,Good
651,53,66,1966,5,Female,810 Summit Lane,38.56,-76.07,16852,34361,41375,643,1,269632000,549776000,662000000,Hemat,Fair
557,59,54,1960,9,Male,350 Jefferson Boulevard,33.97,-118.35,18476,28245,13411,669,1,295616000,451920000,214576000,Hemat,Fair
1071,26,69,1993,3,Male,4693 Essex Street,44.07,-103.23,18816,38363,63974,838,3,301056000,613808000,1023584000,Normal,Excellent
1175,93,69,1926,9,Male,748 Martin Luther King Street,40.84,-73.87,12475,10782,346,770,7,199600000,172512000,5536000,Hemat,Very Good
1936,86,68,1933,7,Female,406 El Camino Boulevard,44.4,-73.0,26951,35685,1135,714,5,431216000,570960000,18160000,Normal,Good
182,49,70,1971,2,Female,916 Birch Drive,26.14,-81.79,25006,50984,65126,616,2,400096000,815744000,1042016000,Boros,Fair
468,48,65,1971,9,Female,76 Lexington Boulevard,41.65,-91.53,23238,47374,35312,714,2,371808000,757984000,564992000,Normal,Good
1651,33,66,1986,3,Male,632 Pine Drive,35.15,-89.75,27474,56018,100163,739,2,439584000,896288000,1602608000,Boros,Good
1714,23,65,1996,6,Female,427 Martin Luther King Street,30.06,-95.38,35807,73011,240352,794,2,572912000,1168176000,3845632000,Boros,Very Good
1839,59,60,1960,6,Female,1892 Catherine Street,37.13,-85.96,13456,27439,84665,631,1,215296000,439024000,1354640000,Hemat,Fair
1585,35,69,1984,11,Female,4346 El Camino Boulevard,30.33,-81.65,20710,42229,0,688,3,331360000,675664000,0,Normal,Good
1245,54,58,1965,9,Female,780 Ocean Avenue,37.43,-76.54,21040,42900,111007,802,6,336640000,686400000,1776112000,Normal,Excellent
732,60,68,1959,8,Male,513 Tenth Avenue,37.68,-97.34,19224,39191,43396,756,6,307584000,627056000,694336000,Normal,Very Good
342,18,68,2001,6,Male,3033 Maple Lane,38.94,-77.19,62840,128123,135808,699,1,1005440000,2049968000,2172928000,Boros,Good
476,68,71,1951,9,Male,26 El Camino Street,40.93,-76.25,20340,41473,98151,724,3,325440000,663568000,1570416000,Normal,Good
164,76,67,1943,8,Male,772 Lexington Street,40.84,-84.33,18287,37829,20185,658,4,292592000,605264000,322960000,Normal,Fair
539,21,68,1998,8,Female,3701 Birch Street,42.7,-84.55,16954,34568,81953,765,1,271264000,553088000,1311248000,Hemat,Very Good
40,71,74,1948,6,Male,2786 Forest Lane,39.92,-83.79,14342,29243,30686,726,4,229472000,467888000,490976000,Hemat,Good
1,43,74,1976,4,Female,113 Burns Lane,30.44,-87.18,22247,45360,14587,704,3,355952000,725760000,233392000,Normal,Good
272,30,67,1989,8,Female,387 Plum Avenue,39.79,-75.14,26193,53407,125586,767,3,419088000,854512000,2009376000,Boros,Very Good
521,21,70,1998,9,Female,1241 11th Boulevard,34.06,-118.08,16101,32829,44141,652,1,257616000,525264000,706256000,Hemat,Fair
988,68,68,1951,4,Male,344 Washington Drive,29.91,-90.05,20042,39832,5377,785,4,320672000,637312000,86032000,Normal,Very Good
660,31,68,1988,9,Female,256 Jefferson Street,37.55,-77.46,21602,44041,109159,680,2,345632000,704656000,1746544000,Normal,Good
1381,79,68,1940,10,Male,1699 West Lane,41.69,-81.33,24878,29517,2470,690,4,398048000,472272000,39520000,Hemat,Good
184,50,69,1969,4,Female,8886 Little Creek Street,42.83,-89.07,21348,43529,126175,797,6,341568000,696464000,2018800000,Normal,Very Good
1183,53,66,1966,5,Male,852 Tenth Boulevard,38.31,-85.76,16097,32820,23004,740,4,257552000,525120000,368064000,Hemat,Very Good
905,69,73,1950,11,Male,385 Maple Street,37.55,-122.26,47524,96901,182809,701,5,760384000,1550416000,2924944000,Boros,Good
419,60,66,1959,11,Male,933 Valley Lane,38.14,-120.45,16448,33540,74530,734,5,263168000,536640000,1192480000,Hemat,Good
239,26,68,1993,3,Male,2519 Park Boulevard,44.88,-94.37,20699,42201,138469,682,5,331184000,675216000,2215504000,Normal,Good
1241,40,69,1979,3,Female,159 Plum Avenue,40.43,-84.38,24227,49396,39549,814,3,387632000,790336000,632784000,Boros,Excellent
383,48,66,1971,9,Male,6606 Oak Drive,30.81,-92.65,16816,34287,77180,760,3,269056000,548592000,1234880000,Hemat,Very Good
1816,39,69,1980,4,Female,251 Main Lane,40.47,-86.13,16794,34241,79551,784,2,268704000,547856000,1272816000,Hemat,Very Good
1501,40,67,1980,2,Male,8475 Essex Lane,39.98,-82.98,17778,36247,34079,712,3,284448000,579952000,545264000,Normal,Good
497,63,65,1956,11,Male,8414 Tenth Drive,43.54,-96.73,25692,52380,8764,850,6,411072000,838080000,140224000,Boros,Excellent
893,18,68,2002,2,Male,4485 Plum Lane,43.05,-74.34,17027,34716,18962,850,3,272432000,555456000,303392000,Hemat,Excellent
44,85,67,1934,12,Male,8651 Seventh Street,43.48,-124.16,16738,38194,1674,680,3,267808000,611104000,26784000,Normal,Good
661,64,67,1956,1,Male,894 Ocean Avenue,40.68,-75.22,21005,42831,59948,566,3,336080000,685296000,959168000,Normal,Poor
939,80,59,1939,10,Female,4259 East Lane,40.04,-76.3,19945,34819,2971,696,2,319120000,557104000,47536000,Hemat,Good
947,63,71,1956,9,Male,4117 Fifth Avenue,40.64,-73.94,16985,34637,12623,710,4,271760000,554192000,201968000,Hemat,Good
1749,50,61,1969,7,Female,415 Elm Street,42.39,-83.05,8658,17657,21899,614,2,138528000,282512000,350384000,Hemat,Fair
385,79,65,1941,2,Male,9983 Park Drive,32.23,-80.86,21679,30434,23883,740,7,346864000,486944000,382128000,Hemat,Very Good
67,23,65,1996,4,Female,1 Sixth Boulevard,47.22,-122.54,23366,47639,0,732,2,373856000,762224000,0,Normal,Good
1298,32,70,1987,12,Female,3535 West Drive,34.01,-118.2,12557,25603,26348,729,2,200912000,409648000,421568000,Hemat,Good
913,56,70,1963,5,Male,4943 Martin Luther King Lane,28.3,-81.41,13964,28476,0,693,3,223424000,455616000,0,Hemat,Good
1634,66,68,1953,3,Male,703 West Drive,26.18,-98.11,10091,20577,60152,825,4,161456000,329232000,962432000,Hemat,Excellent
804,64,67,1955,7,Male,37 River Boulevard,36.97,-86.44,14839,30252,24172,812,5,237424000,484032000,386752000,Hemat,Excellent
1703,47,65,1972,8,Female,1532 Birch Drive,39.08,-108.55,24115,49169,65994,747,2,385840000,786704000,1055904000,Boros,Very Good
1741,92,67,1927,10,Male,31 Hillside Lane,32.21,-110.88,17460,24960,889,707,9,279360000,399360000,14224000,Hemat,Good
766,44,63,1975,8,Female,66 Plum Avenue,28.23,-82.17,15187,30967,61201,685,3,242992000,495472000,979216000,Hemat,Good
472,50,64,1969,4,Male,4480 Hillside Avenue,42.34,-88.11,22578,46039,79738,672,4,361248000,736624000,1275808000,Normal,Good
366,50,68,1969,12,Female,773 12th Street,44.01,-88.55,19573,39911,93823,625,7,313168000,638576000,1501168000,Normal,Fair
1205,22,69,1997,8,Male,152 Sixth Avenue,32.32,-95.3,27948,56984,128684,680,5,447168000,911744000,2058944000,Boros,Good
1705,50,68,1970,2,Male,952 Valley Avenue,35.95,-85.03,13708,27952,2070,850,3,219328000,447232000,33120000,Hemat,Excellent
626,22,65,1997,6,Female,394 Essex Boulevard,26.11,-80.39,42160,85954,108684,746,2,674560000,1375264000,1738944000,Boros,Very Good
1638,79,64,1940,8,Female,6337 Spruce Street,44.67,-93.24,34186,57824,31354,668,5,546976000,925184000,501664000,Boros,Fair
1953,29,68,1991,1,Female,21 Lafayette Drive,43.59,-88.28,21579,43996,16260,842,3,345264000,703936000,260160000,Normal,Excellent
1771,41,66,1978,12,Male,7662 Mountain View Boulevard,38.76,-121.28,25476,51943,61722,794,3,407616000,831088000,987552000,Boros,Very Good
931,34,73,1985,12,Male,2707 Main Boulevard,35.1,-90.0,33974,69270,97114,540,1,543584000,1108320000,1553824000,Boros,Poor
1190,49,65,1970,8,Female,4480 Essex Drive,33.0,-80.17,21769,44383,42369,707,7,348304000,710128000,677904000,Normal,Good
371,82,63,1937,3,Male,19176 Grant Drive,37.55,-77.46,43827,92368,2689,719,4,701232000,1477888000,43024000,Boros,Good
1404,52,71,1967,11,Female,68 Sixth Avenue,32.3,-95.47,17886,36472,80469,526,2,286176000,583552000,1287504000,Normal,Poor
1970,18,66,2001,6,Male,876 Main Avenue,42.32,-72.67,25442,51873,70144,731,2,407072000,829968000,1122304000,Boros,Good
1364,47,72,1972,11,Male,37845 Main Street,32.93,-97.22,0,3,5,750,2,0,48000,80000,Hemat,Very Good
327,44,67,1975,7,Male,7485 Seventh Street,44.41,-71.97,18069,36843,52248,772,5,289104000,589488000,835968000,Normal,Very Good
1337,26,66,1993,9,Male,9249 Third Lane,27.27,-80.35,18946,38634,42099,800,2,303136000,618144000,673584000,Normal,Excellent
594,29,70,1990,12,Male,7109 Rose Street,35.88,-80.07,16642,33933,5329,698,6,266272000,542928000,85264000,Hemat,Good
1704,27,62,1992,7,Male,288 North Lane,39.95,-86.02,31270,63760,151177,716,1,500320000,1020160000,2418832000,Boros,Good
1500,53,66,1967,1,Male,270 Plum Street,38.44,-121.3,25949,52904,144534,680,4,415184000,846464000,2312544000,Boros,Good
923,18,70,2002,1,Female,38 Fifth Street,42.68,-82.73,23297,47501,81625,735,2,372752000,760016000,1306000000,Normal,Good
1788,59,66,1960,9,Female,420 Littlewood Drive,29.71,-90.59,20521,41845,90940,673,4,328336000,669520000,1455040000,Normal,Good
129,56,63,1963,6,Female,6295 Summit Drive,34.1,-118.05,22008,44875,125909,510,1,352128000,718000000,2014544000,Normal,Poor
1756,30,66,1989,10,Male,32 Fourth Drive,35.98,-78.91,28430,57969,92382,691,2,454880000,927504000,1478112000,Boros,Good
197,32,60,1987,5,Male,1867 Bayview Street,37.86,-84.65,15757,32128,58373,724,5,252112000,514048000,933968000,Hemat,Good
219,47,66,1973,2,Male,4541 Hill Boulevard,44.01,-84.8,11036,22505,27928,798,3,176576000,360080000,446848000,Hemat,Very Good
1820,60,65,1959,7,Female,822 Lake Drive,25.77,-80.2,18828,38394,69393,693,5,301248000,614304000,1110288000,Normal,Good
405,30,67,1989,3,Male,640 Spruce Boulevard,33.42,-112.2,17165,34998,60749,627,1,274640000,559968000,971984000,Hemat,Fair
726,58,67,1961,8,Male,845 Littlewood Boulevard,33.79,-118.29,22032,44924,27297,717,3,352512000,718784000,436752000,Normal,Good
20,86,67,1933,12,Female,3631 Plum Boulevard,32.42,-97.1,19477,23371,0,757,8,311632000,373936000,0,Hemat,Very Good
216,60,66,1959,5,Female,378 Fourth Boulevard,39.92,-85.36,16273,33178,85620,687,3,260368000,530848000,1369920000,Hemat,Good
293,32,63,1987,8,Female,58221 Main Drive,35.22,-97.34,20640,42084,57760,661,5,330240000,673344000,924160000,Normal,Fair
1868,24,69,1995,8,Male,39289 Essex Street,33.9,-117.61,28049,57187,9756,714,2,448784000,914992000,156096000,Boros,Good
1996,46,66,1973,6,Female,7853 Grant Street,29.43,-95.24,21956,44768,59862,728,3,351296000,716288000,957792000,Normal,Good
1171,90,67,1929,12,Male,73 Summit Street,21.4,-157.73,26370,39214,0,781,5,421920000,627424000,0,Normal,Very Good
1154,73,71,1947,1,Male,80773 Essex Avenue,43.01,-88.23,27546,38809,19912,788,4,440736000,620944000,318592000,Normal,Very Good
819,55,77,1964,10,Female,4909 Maple Avenue,40.43,-79.97,18392,37495,28449,687,3,294272000,599920000,455184000,Normal,Good
1554,49,63,1970,4,Male,227 Little Creek Street,41.68,-72.94,25405,51802,91118,696,1,406480000,828832000,1457888000,Boros,Good
1079,65,60,1954,11,Female,422 Madison Lane,40.66,-73.63,48994,103294,39076,831,3,783904000,1652704000,625216000,Boros,Excellent
681,19,60,2001,1,Female,95 Main Avenue,40.0,-76.84,21400,43634,52593,654,1,342400000,698144000,841488000,Normal,Fair
240,50,68,1970,2,Male,280 Lake Avenue,36.21,-83.29,17104,34868,51984,745,3,273664000,557888000,831744000,Hemat,Very Good
751,61,64,1958,8,Female,860 Martin Luther King Boulevard,33.45,-96.74,24364,49677,108399,593,4,389824000,794832000,1734384000,Boros,Fair
773,67,65,1952,9,Male,486 West Boulevard,34.49,-85.84,15562,11029,3225,786,3,248992000,176464000,51600000,Hemat,Very Good
1294,39,63,1980,7,Female,2244 Mill Boulevard,40.69,-74.26,28993,59114,132715,730,2,463888000,945824000,2123440000,Boros,Good
1567,43,68,1976,8,Female,7874 Wessex Street,42.1,-76.26,19901,40576,54011,747,2,318416000,649216000,864176000,Normal,Very Good
132,77,72,1942,5,Female,8407 Littlewood Street,27.48,-82.57,13972,31555,12777,696,4,223552000,504880000,204432000,Hemat,Good
512,48,62,1971,8,Male,3248 Summit Lane,33.73,-112.14,35727,72844,207423,718,1,571632000,1165504000,3318768000,Boros,Good
501,24,65,1995,8,Male,952 Plum Avenue,30.68,-88.04,17267,35212,56286,765,2,276272000,563392000,900576000,Hemat,Very Good
178,47,66,1972,7,Female,27 Third Avenue,39.01,-94.28,24057,49045,0,727,3,384912000,784720000,0,Boros,Good
1077,57,54,1962,12,Female,886 Plum Boulevard,39.12,-123.28,17899,12044,10323,576,3,286384000,192704000,165168000,Hemat,Poor
914,38,71,1982,1,Male,10 Norfolk Boulevard,37.68,-97.34,22638,46160,87459,763,4,362208000,738560000,1399344000,Normal,Very Good
1840,46,71,1974,2,Female,576 Martin Luther King Street,45.49,-122.8,21702,44249,103229,706,5,347232000,707984000,1651664000,Normal,Good
550,76,70,1944,2,Male,4937 Maple Lane,47.54,-122.58,21219,30248,35766,763,4,339504000,483968000,572256000,Hemat,Very Good
1869,28,71,1991,9,Male,96707 East Boulevard,34.78,-86.95,16912,34487,52077,702,1,270592000,551792000,833232000,Hemat,Good
977,83,67,1936,12,Female,237 Hill Boulevard,32.59,-96.68,13917,22873,0,710,5,222672000,365968000,0,Hemat,Good
933,50,69,1969,5,Male,7037 Wessex Avenue,36.36,-96.03,21234,43290,90238,690,4,339744000,692640000,1443808000,Normal,Good
938,28,73,1991,7,Female,875 Plum Street,38.97,-94.95,24982,50934,54406,720,3,399712000,814944000,870496000,Boros,Good
622,23,65,1996,12,Male,986 East Avenue,38.85,-77.29,42884,87437,0,738,2,686144000,1398992000,0,Boros,Good
796,25,70,1994,5,Female,8199 Norfolk Avenue,39.42,-76.29,21177,43178,74257,746,3,338832000,690848000,1188112000,Normal,Very Good
621,51,63,1968,3,Male,2227 Federal Lane,29.19,-81.05,13425,27372,54474,612,1,214800000,437952000,871584000,Hemat,Fair
1038,33,65,1986,8,Female,19 Valley Stream Drive,39.6,-82.93,18025,36755,96292,810,2,288400000,588080000,1540672000,Normal,Excellent
1687,70,64,1949,12,Female,469 Grant Lane,35.11,-106.62,24485,40189,24169,621,1,391760000,643024000,386704000,Normal,Fair
1890,29,65,1991,1,Male,338 Spruce Lane,41.18,-77.31,15708,32024,69171,754,1,251328000,512384000,1106736000,Hemat,Very Good
544,34,65,1985,5,Female,100 Rose Lane,40.86,-73.63,29426,59999,128311,676,1,470816000,959984000,2052976000,Boros,Good
810,77,65,1942,5,Female,239 West Drive,37.68,-85.22,16521,22540,16946,705,6,264336000,360640000,271136000,Hemat,Good
58,38,66,1981,4,Female,6561 George Avenue,38.81,-90.96,25756,52512,95640,706,2,412096000,840192000,1530240000,Boros,Good
1986,44,69,1975,12,Female,5887 Seventh Lane,37.68,-122.43,23752,48430,62384,716,2,380032000,774880000,998144000,Boros,Good
1084,36,66,1984,1,Male,152 West Drive,47.26,-122.45,31518,64262,75415,775,4,504288000,1028192000,1206640000,Boros,Very Good
1349,48,64,1971,8,Female,716 Lake Avenue,29.76,-95.38,13862,28267,35727,799,3,221792000,452272000,571632000,Hemat,Very Good
1825,70,65,1949,9,Female,817 Ocean Avenue,39.69,-104.81,24849,45754,9066,718,4,397584000,732064000,145056000,Normal,Good
98,80,67,1939,4,Female,7872 Oak Drive,40.14,-87.61,15755,16646,1639,590,2,252080000,266336000,26224000,Hemat,Fair
615,35,65,1984,3,Female,3963 Essex Drive,29.43,-95.24,21956,44766,68989,713,2,351296000,716256000,1103824000,Normal,Good
1488,34,66,1985,11,Female,6427 12th Boulevard,41.65,-81.43,20155,41091,86837,695,6,322480000,657456000,1389392000,Normal,Good
211,43,71,1976,5,Male,441 River Street,34.61,-114.3,14214,28983,36482,755,3,227424000,463728000,583712000,Hemat,Very Good
1443,47,69,1972,7,Male,318 Ninth Lane,21.44,-158.18,17175,35016,54455,732,3,274800000,560256000,871280000,Hemat,Good
801,82,69,1938,2,Female,2303 12th Lane,32.73,-101.95,14989,23175,1626,723,5,239824000,370800000,26016000,Hemat,Good
655,49,66,1970,3,Female,211 Lexington Drive,41.44,-82.18,14880,30340,64661,552,3,238080000,485440000,1034576000,Hemat,Poor
669,38,62,1981,9,Female,2182 Martin Luther King Street,44.69,-73.45,20177,41141,71060,683,2,322832000,658256000,1136960000,Normal,Good
1726,67,65,1952,10,Female,3667 Washington Avenue,27.75,-82.64,34974,23533,23132,687,1,559584000,376528000,370112000,Hemat,Good
444,24,68,1995,9,Female,549 Ocean Boulevard,40.84,-73.87,12939,26382,13161,748,2,207024000,422112000,210576000,Hemat,Very Good
418,29,66,1990,7,Male,7333 George Street,33.56,-112.57,25449,51891,83166,693,4,407184000,830256000,1330656000,Boros,Good
